,TRB,STL,Pos,G,Player,Year,PTS,BLK,Tm,AST,FG,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
19727,0.0,0.0,SF,2.0,Demetris Nichols,2009.0,2.0,0.0,CHI,1.0,1.0,0.85,0.0,0.85,1.0,0.5,0.0,0.0,0.0,0.5
19728,2.0,0.0,SF,2.0,Demetris Nichols,2009.0,5.0,1.0,NYK,0.0,2.0,1.85,0.55,2.4000000000000004,2.5,0.0,1.0,0.5,0.0,1.0
19729,606.0,49.0,C,80.0,Joakim Noah,2009.0,537.0,110.0,CHI,106.0,207.0,5.222499999999999,3.6262499999999998,8.848749999999999,6.7125,1.325,7.575,1.375,0.6125,2.5875
19730,361.0,39.0,PF-SF,76.0,Andres Nocioni,2009.0,867.0,33.0,TOT,102.0,299.0,8.647368421052631,2.1842105263157894,10.83157894736842,11.407894736842104,1.3421052631578947,4.75,0.4342105263157895,0.5131578947368421,3.9342105263157894
19731,222.0,26.0,PF,53.0,Andres Nocioni,2009.0,551.0,16.0,CHI,60.0,186.0,7.854716981132076,1.9132075471698113,9.767924528301887,10.39622641509434,1.1320754716981132,4.188679245283019,0.3018867924528302,0.49056603773584906,3.509433962264151
19732,139.0,13.0,SF,23.0,Andres Nocioni,2009.0,316.0,17.0,SAC,42.0,113.0,10.47391304347826,2.8086956521739133,13.282608695652174,13.73913043478261,1.826086956521739,6.043478260869565,0.7391304347826086,0.5652173913043478,4.913043478260869
19733,125.0,20.0,PF,71.0,Steve Novak,2009.0,492.0,5.0,LAC,40.0,176.0,5.211267605633803,0.8098591549295775,6.02112676056338,6.929577464788732,0.5633802816901409,1.7605633802816902,0.07042253521126761,0.28169014084507044,2.4788732394366195
19734,681.0,61.0,PF,81.0,Dirk Nowitzki,2009.0,2094.0,63.0,DAL,197.0,774.0,19.53827160493827,3.8222222222222224,23.360493827160493,25.85185185185185,2.432098765432099,8.407407407407407,0.7777777777777778,0.7530864197530864,9.555555555555555
19735,66.0,6.0,C,39.0,Patrick O'Bryant,2009.0,101.0,19.0,TOT,11.0,45.0,1.9846153846153844,0.8692307692307691,2.8538461538461535,2.58974358974359,0.28205128205128205,1.6923076923076923,0.48717948717948717,0.15384615384615385,1.1538461538461537
19736,34.0,3.0,C,26.0,Patrick O'Bryant,2009.0,40.0,8.0,BOS,8.0,16.0,1.2,0.6499999999999999,1.8499999999999999,1.5384615384615385,0.3076923076923077,1.3076923076923077,0.3076923076923077,0.11538461538461539,0.6153846153846154
19737,32.0,3.0,C,13.0,Patrick O'Bryant,2009.0,61.0,11.0,TOR,3.0,29.0,3.5538461538461537,1.3076923076923077,4.861538461538461,4.6923076923076925,0.23076923076923078,2.4615384615384617,0.8461538461538461,0.23076923076923078,2.230769230769231
19738,433.0,29.0,C,68.0,Jermaine O'Neal,2009.0,905.0,136.0,TOT,122.0,365.0,10.211764705882352,3.275,13.486764705882353,13.308823529411764,1.7941176470588236,6.367647058823529,2.0,0.4264705882352941,5.367647058823529
19739,288.0,18.0,C,41.0,Jermaine O'Neal,2009.0,555.0,82.0,TOR,67.0,220.0,10.339024390243901,3.541463414634147,13.880487804878047,13.536585365853659,1.6341463414634145,7.024390243902439,2.0,0.43902439024390244,5.365853658536586
19740,145.0,11.0,C,27.0,Jermaine O'Neal,2009.0,350.0,54.0,MIA,55.0,145.0,10.018518518518519,2.8703703703703702,12.88888888888889,12.962962962962964,2.037037037037037,5.37037037037037,2.0,0.4074074074074074,5.37037037037037
19741,633.0,49.0,C,75.0,Shaquille O'Neal*,2009.0,1333.0,108.0,PHO,126.0,512.0,13.459999999999999,4.0040000000000004,17.464,17.773333333333333,1.68,8.44,1.44,0.6533333333333333,6.826666666666667
19742,142.0,7.0,C,54.0,Fabricio Oberto,2009.0,142.0,11.0,SAS,59.0,61.0,2.172222222222222,1.151851851851852,3.324074074074074,2.6296296296296298,1.0925925925925926,2.6296296296296298,0.2037037037037037,0.12962962962962962,1.1296296296296295
19743,424.0,25.0,C,61.0,Greg Oden,2009.0,540.0,69.0,POR,31.0,198.0,6.622950819672131,3.2426229508196722,9.865573770491803,8.852459016393443,0.5081967213114754,6.950819672131147,1.1311475409836065,0.4098360655737705,3.2459016393442623
19744,637.0,77.0,PF,78.0,Lamar Odom,2009.0,885.0,98.0,LAL,204.0,346.0,8.908974358974358,3.93974358974359,12.848717948717947,11.346153846153847,2.6153846153846154,8.166666666666666,1.2564102564102564,0.9871794871794872,4.435897435897436
19745,827.0,48.0,C,82.0,Emeka Okafor,2009.0,1085.0,136.0,CHA,53.0,433.0,9.919512195121952,4.7073170731707314,14.626829268292683,13.231707317073171,0.6463414634146342,10.085365853658537,1.6585365853658536,0.5853658536585366,5.280487804878049
19746,557.0,54.0,C,72.0,Mehmet Okur,2009.0,1225.0,53.0,UTA,120.0,431.0,12.841666666666667,3.540277777777778,16.381944444444443,17.01388888888889,1.6666666666666667,7.736111111111111,0.7361111111111112,0.75,5.986111111111111
19747,75.0,19.0,PG,50.0,Kevin Ollie,2009.0,202.0,4.0,MIN,117.0,61.0,3.4179999999999997,0.738,4.156,4.04,2.34,1.5,0.08,0.38,1.22
19748,331.0,47.0,SF,81.0,Travis Outlaw,2009.0,1034.0,57.0,POR,83.0,385.0,9.61604938271605,2.019753086419753,11.635802469135802,12.765432098765432,1.0246913580246915,4.08641975308642,0.7037037037037037,0.5802469135802469,4.753086419753086
19749,436.0,35.0,C,77.0,Zaza Pachulia,2009.0,481.0,26.0,ATL,57.0,159.0,4.7272727272727275,2.5025974025974027,7.229870129870131,6.246753246753247,0.7402597402597403,5.662337662337662,0.33766233766233766,0.45454545454545453,2.064935064935065
19750,317.0,100.0,SG,80.0,Anthony Parker,2009.0,857.0,15.0,TOR,269.0,321.0,8.5725,2.0162500000000003,10.588750000000001,10.7125,3.3625,3.9625,0.1875,1.25,4.0125
19751,223.0,67.0,PG,72.0,Tony Parker,2009.0,1581.0,4.0,SAS,496.0,639.0,17.636111111111106,1.5347222222222223,19.170833333333327,21.958333333333332,6.888888888888889,3.0972222222222223,0.05555555555555555,0.9305555555555556,8.875
19752,432.0,216.0,PG,78.0,Chris Paul,2009.0,1781.0,10.0,NOH,861.0,631.0,18.999999999999996,3.0846153846153848,22.084615384615383,22.833333333333332,11.038461538461538,5.538461538461538,0.1282051282051282,2.769230769230769,8.08974358974359
19753,127.0,22.0,SF,66.0,Sasha Pavlovic,2009.0,305.0,16.0,CLE,72.0,116.0,3.628787878787879,0.9424242424242425,4.571212121212121,4.621212121212121,1.0909090909090908,1.9242424242424243,0.24242424242424243,0.3333333333333333,1.7575757575757576
19754,76.0,6.0,C,32.0,Oleksiy Pecherov,2009.0,116.0,3.0,WAS,2.0,39.0,2.6718749999999996,1.034375,3.70625,3.625,0.0625,2.375,0.09375,0.1875,1.21875
19755,619.0,22.0,C,76.0,Kendrick Perkins,2009.0,648.0,150.0,BOS,96.0,276.0,6.584210526315789,3.9368421052631586,10.521052631578947,8.526315789473685,1.263157894736842,8.144736842105264,1.9736842105263157,0.2894736842105263,3.6315789473684212
19756,84.0,15.0,SG,43.0,Morris Peterson,2009.0,191.0,2.0,NOH,16.0,73.0,3.353488372093023,0.9,4.253488372093023,4.441860465116279,0.37209302325581395,1.9534883720930232,0.046511627906976744,0.3488372093023256,1.697674418604651
19757,158.0,19.0,C,49.0,Johan Petro,2009.0,162.0,15.0,TOT,16.0,73.0,2.5285714285714285,1.4979591836734696,4.026530612244898,3.306122448979592,0.32653061224489793,3.2244897959183674,0.30612244897959184,0.3877551020408163,1.489795918367347
19758,95.0,16.0,C,22.0,Johan Petro,2009.0,102.0,5.0,OKC,6.0,46.0,3.5090909090909084,2.0136363636363637,5.522727272727272,4.636363636363637,0.2727272727272727,4.318181818181818,0.22727272727272727,0.7272727272727273,2.090909090909091
19759,63.0,3.0,C,27.0,Johan Petro,2009.0,60.0,10.0,DEN,10.0,27.0,1.7296296296296296,1.0777777777777777,2.8074074074074074,2.2222222222222223,0.37037037037037035,2.3333333333333335,0.37037037037037035,0.1111111111111111,1.0
19760,457.0,80.0,SF,81.0,Paul Pierce,2009.0,1658.0,27.0,BOS,294.0,540.0,15.720987654320986,2.6530864197530866,18.374074074074073,20.469135802469136,3.6296296296296298,5.6419753086419755,0.3333333333333333,0.9876543209876543,6.666666666666667
19761,176.0,31.0,SG,54.0,Mickael Pietrus,2009.0,510.0,24.0,ORL,65.0,176.0,7.177777777777778,1.6092592592592594,8.787037037037038,9.444444444444445,1.2037037037037037,3.259259259259259,0.4444444444444444,0.5740740740740741,3.259259259259259
19762,362.0,58.0,SG,75.0,James Posey,2009.0,668.0,21.0,NOH,82.0,216.0,6.7413333333333325,2.246666666666667,8.988,8.906666666666666,1.0933333333333333,4.826666666666667,0.28,0.7733333333333333,2.88
19763,345.0,24.0,PF,70.0,Leon Powe,2009.0,538.0,38.0,BOS,46.0,177.0,5.764285714285713,2.237142857142857,8.001428571428571,7.685714285714286,0.6571428571428571,4.928571428571429,0.5428571428571428,0.34285714285714286,2.5285714285714285
19764,176.0,9.0,PF,60.0,Josh Powell,2009.0,250.0,17.0,LAL,27.0,106.0,3.183333333333333,1.3033333333333335,4.486666666666666,4.166666666666667,0.45,2.933333333333333,0.2833333333333333,0.15,1.7666666666666666
19765,69.0,39.0,PG,52.0,Ronnie Price,2009.0,207.0,5.0,UTA,108.0,77.0,3.3499999999999996,0.7846153846153846,4.134615384615384,3.980769230769231,2.076923076923077,1.3269230769230769,0.09615384615384616,0.75,1.4807692307692308
19766,476.0,44.0,SF,82.0,Tayshaun Prince,2009.0,1163.0,51.0,DET,253.0,459.0,11.104878048780487,2.669512195121951,13.774390243902438,14.182926829268293,3.0853658536585367,5.804878048780488,0.6219512195121951,0.5365853658536586,5.597560975609756
19767,43.0,15.0,SG,47.0,Gabe Pruitt,2009.0,93.0,3.0,BOS,39.0,31.0,1.6170212765957446,0.4808510638297872,2.097872340425532,1.9787234042553192,0.8297872340425532,0.9148936170212766,0.06382978723404255,0.3191489361702128,0.6595744680851063
19768,717.0,34.0,C,82.0,Joel Przybilla,2009.0,448.0,97.0,POR,27.0,168.0,4.095121951219512,3.976829268292683,8.071951219512195,5.463414634146342,0.32926829268292684,8.74390243902439,1.1829268292682926,0.4146341463414634,2.048780487804878
19769,75.0,24.0,PG,66.0,Chris Quinn,2009.0,339.0,2.0,MIA,132.0,118.0,4.174242424242424,0.5727272727272726,4.746969696969696,5.136363636363637,2.0,1.1363636363636365,0.030303030303030304,0.36363636363636365,1.7878787878787878
19770,222.0,46.0,SF,78.0,Vladimir Radmanovic,2009.0,540.0,15.0,TOT,81.0,196.0,5.305128205128205,1.373076923076923,6.6782051282051285,6.923076923076923,1.0384615384615385,2.8461538461538463,0.19230769230769232,0.5897435897435898,2.5128205128205128
19771,117.0,28.0,SF,46.0,Vladimir Radmanovic,2009.0,273.0,7.0,LAL,38.0,95.0,4.5260869565217385,1.2456521739130435,5.771739130434782,5.934782608695652,0.8260869565217391,2.5434782608695654,0.15217391304347827,0.6086956521739131,2.0652173913043477
19772,105.0,18.0,SF,32.0,Vladimir Radmanovic,2009.0,267.0,8.0,CHA,43.0,101.0,6.424999999999999,1.55625,7.981249999999999,8.34375,1.34375,3.28125,0.25,0.5625,3.15625
19773,363.0,42.0,PF,63.0,Anthony Randolph,2009.0,499.0,74.0,GSW,49.0,199.0,6.015873015873015,2.857142857142857,8.873015873015872,7.920634920634921,0.7777777777777778,5.761904761904762,1.1746031746031746,0.6666666666666666,3.1587301587301586
19774,18.0,0.0,PF,10.0,Shavlik Randolph,2009.0,18.0,1.0,POR,0.0,8.0,1.34,0.75,2.09,1.8,0.0,1.8,0.1,0.0,0.8
19775,504.0,43.0,PF-C,50.0,Zach Randolph,2009.0,1041.0,16.0,TOT,103.0,415.0,15.815999999999999,4.386000000000001,20.201999999999998,20.82,2.06,10.08,0.32,0.86,8.3
19776,137.0,13.0,C,11.0,Zach Randolph,2009.0,226.0,3.0,NYK,15.0,82.0,15.399999999999999,5.418181818181818,20.818181818181817,20.545454545454547,1.3636363636363635,12.454545454545455,0.2727272727272727,1.1818181818181819,7.454545454545454
19777,367.0,30.0,PF,39.0,Zach Randolph,2009.0,815.0,13.0,LAC,88.0,333.0,15.933333333333334,4.094871794871795,20.02820512820513,20.897435897435898,2.2564102564102564,9.41025641025641,0.3333333333333333,0.7692307692307693,8.538461538461538
19778,128.0,17.0,C,46.0,Theo Ratliff,2009.0,89.0,47.0,PHI,9.0,34.0,1.4673913043478262,1.5304347826086955,2.997826086956522,1.934782608695652,0.1956521739130435,2.782608695652174,1.0217391304347827,0.3695652173913043,0.7391304347826086
19779,107.0,35.0,SG,33.0,Michael Redd,2009.0,699.0,2.0,MIL,88.0,249.0,16.115151515151513,1.6333333333333335,17.748484848484846,21.181818181818183,2.6666666666666665,3.242424242424242,0.06060606060606061,1.0606060606060606,7.545454545454546
19780,109.0,21.0,SG,64.0,J.J. Redick,2009.0,382.0,1.0,ORL,73.0,117.0,4.5890625,0.7843749999999999,5.3734375,5.96875,1.140625,1.703125,0.015625,0.328125,1.828125
19781,319.0,76.0,SG,72.0,Jason Richardson,2009.0,1212.0,28.0,TOT,146.0,465.0,12.834722222222222,2.2055555555555557,15.040277777777778,16.833333333333332,2.0277777777777777,4.430555555555555,0.3888888888888889,1.0555555555555556,6.458333333333333
19782,58.0,14.0,SG,14.0,Jason Richardson,2009.0,262.0,3.0,CHA,36.0,97.0,14.307142857142855,2.0214285714285714,16.328571428571426,18.714285714285715,2.5714285714285716,4.142857142857143,0.21428571428571427,1.0,6.928571428571429
19783,261.0,62.0,SG,58.0,Jason Richardson,2009.0,950.0,25.0,PHO,110.0,368.0,12.479310344827585,2.25,14.729310344827585,16.379310344827587,1.896551724137931,4.5,0.43103448275862066,1.0689655172413792,6.344827586206897
19784,14.0,0.0,SF,12.0,Jeremy Richardson,2009.0,37.0,0.0,ORL,3.0,14.0,2.3249999999999997,0.46666666666666673,2.7916666666666665,3.0833333333333335,0.25,1.1666666666666667,0.0,0.0,1.1666666666666667
19785,319.0,47.0,SG,72.0,Quentin Richardson,2009.0,733.0,7.0,NYK,117.0,262.0,7.815277777777778,1.9972222222222225,9.8125,10.180555555555555,1.625,4.430555555555555,0.09722222222222222,0.6527777777777778,3.638888888888889
19786,218.0,92.0,PG,72.0,Luke Ridnour,2009.0,688.0,16.0,MIL,365.0,250.0,8.049999999999999,1.661111111111111,9.71111111111111,9.555555555555555,5.069444444444445,3.0277777777777777,0.2222222222222222,1.2777777777777777,3.4722222222222223
19787,22.0,10.0,PG,29.0,Anthony Roberson,2009.0,119.0,1.0,TOT,20.0,44.0,3.1620689655172414,0.4172413793103449,3.5793103448275865,4.103448275862069,0.6896551724137931,0.7586206896551724,0.034482758620689655,0.3448275862068966,1.5172413793103448
19788,15.0,10.0,PG,23.0,Anthony Roberson,2009.0,107.0,1.0,NYK,19.0,39.0,3.5913043478260867,0.4043478260869566,3.9956521739130433,4.6521739130434785,0.8260869565217391,0.6521739130434783,0.043478260869565216,0.43478260869565216,1.6956521739130435
19789,7.0,0.0,PG,6.0,Anthony Roberson,2009.0,12.0,0.0,CHI,1.0,5.0,1.5166666666666664,0.46666666666666673,1.9833333333333332,2.0,0.16666666666666666,1.1666666666666667,0.0,0.0,0.8333333333333334
19790,290.0,95.0,PG,74.0,Nate Robinson,2009.0,1272.0,6.0,NYK,301.0,449.0,13.452702702702704,1.9770270270270272,15.429729729729731,17.18918918918919,4.0675675675675675,3.918918918918919,0.08108108108108109,1.2837837837837838,6.0675675675675675
19791,130.0,54.0,PG,80.0,Sergio Rodriguez,2009.0,356.0,2.0,POR,286.0,129.0,3.99125,0.86,4.85125,4.45,3.575,1.625,0.025,0.675,1.6125
19792,416.0,149.0,PG,80.0,Rajon Rondo,2009.0,953.0,11.0,BOS,659.0,383.0,10.465,2.68,13.145,11.9125,8.2375,5.2,0.1375,1.8625,4.7875
19793,317.0,66.0,PG,81.0,Derrick Rose,2009.0,1361.0,18.0,CHI,512.0,574.0,13.734567901234568,1.8765432098765435,15.61111111111111,16.80246913580247,6.320987654320987,3.9135802469135803,0.2222222222222222,0.8148148148148148,7.08641975308642
19794,96.0,10.0,SF-PF,38.0,Malik Rose,2009.0,130.0,3.0,TOT,36.0,45.0,2.7026315789473685,1.1131578947368421,3.8157894736842106,3.4210526315789473,0.9473684210526315,2.526315789473684,0.07894736842105263,0.2631578947368421,1.1842105263157894
19795,31.0,1.0,PF,18.0,Malik Rose,2009.0,30.0,1.0,NYK,10.0,11.0,1.338888888888889,0.7222222222222223,2.0611111111111113,1.6666666666666667,0.5555555555555556,1.7222222222222223,0.05555555555555555,0.05555555555555555,0.6111111111111112
19796,65.0,9.0,SF,20.0,Malik Rose,2009.0,100.0,2.0,OKC,26.0,34.0,3.9299999999999997,1.465,5.395,5.0,1.3,3.25,0.1,0.45,1.7
19797,126.0,32.0,SF,68.0,Quinton Ross,2009.0,265.0,14.0,MEM,47.0,99.0,3.011764705882353,0.9441176470588236,3.9558823529411766,3.8970588235294117,0.6911764705882353,1.8529411764705883,0.20588235294117646,0.47058823529411764,1.4558823529411764
19798,370.0,88.0,SG,78.0,Brandon Roy,2009.0,1765.0,22.0,POR,400.0,633.0,17.676923076923078,2.3205128205128207,19.9974358974359,22.628205128205128,5.128205128205129,4.743589743589744,0.28205128205128205,1.1282051282051282,8.115384615384615
19799,11.0,3.0,PF,11.0,Michael Ruffin,2009.0,6.0,1.0,POR,0.0,2.0,0.39999999999999997,0.509090909090909,0.909090909090909,0.5454545454545454,0.0,1.0,0.09090909090909091,0.2727272727272727,0.18181818181818182
19800,233.0,38.0,SG,75.0,Brandon Rush,2009.0,610.0,37.0,IND,66.0,243.0,6.193333333333333,1.5426666666666666,7.736,8.133333333333333,0.88,3.1066666666666665,0.49333333333333335,0.5066666666666667,3.24
19801,15.0,5.0,SG,25.0,Kareem Rush,2009.0,54.0,1.0,PHI,15.0,20.0,1.712,0.312,2.024,2.16,0.6,0.6,0.04,0.2,0.8
19802,333.0,83.0,SF,79.0,John Salmons,2009.0,1446.0,24.0,TOT,249.0,516.0,14.096202531645568,2.0924050632911393,16.18860759493671,18.303797468354432,3.151898734177215,4.215189873417722,0.3037974683544304,1.0506329113924051,6.531645569620253
19803,221.0,58.0,SF,53.0,John Salmons,2009.0,970.0,9.0,SAC,196.0,351.0,14.21320754716981,2.047169811320755,16.260377358490565,18.30188679245283,3.69811320754717,4.169811320754717,0.16981132075471697,1.0943396226415094,6.622641509433962
19804,112.0,25.0,SF,26.0,John Salmons,2009.0,476.0,15.0,CHI,53.0,165.0,13.857692307692307,2.184615384615385,16.04230769230769,18.307692307692307,2.0384615384615383,4.3076923076923075,0.5769230769230769,0.9615384615384616,6.346153846153846
19805,24.0,3.0,C,18.0,Cheikh Samb,2009.0,15.0,10.0,TOT,1.0,6.0,0.6277777777777778,0.7500000000000001,1.3777777777777778,0.8333333333333334,0.05555555555555555,1.3333333333333333,0.5555555555555556,0.16666666666666666,0.3333333333333333
19806,9.0,2.0,C,6.0,Cheikh Samb,2009.0,4.0,5.0,DEN,1.0,2.0,0.5333333333333333,0.9499999999999998,1.4833333333333332,0.6666666666666666,0.16666666666666666,1.5,0.8333333333333334,0.3333333333333333,0.3333333333333333
19807,13.0,1.0,C,10.0,Cheikh Samb,2009.0,11.0,5.0,LAC,0.0,4.0,0.8099999999999999,0.7,1.5099999999999998,1.1,0.0,1.3,0.5,0.1,0.4
19808,2.0,0.0,C,2.0,Cheikh Samb,2009.0,0.0,0.0,NYK,0.0,0.0,0.0,0.4,0.4,0.0,0.0,1.0,0.0,0.0,0.0
19809,50.0,7.0,C,39.0,Brian Scalabrine,2009.0,136.0,10.0,BOS,18.0,48.0,2.6564102564102563,0.6435897435897436,3.3,3.4871794871794872,0.46153846153846156,1.2820512820512822,0.2564102564102564,0.1794871794871795,1.2307692307692308
19810,720.0,68.0,PF,82.0,Luis Scola,2009.0,1044.0,11.0,HOU,123.0,424.0,9.729268292682926,3.801219512195122,13.530487804878048,12.731707317073171,1.5,8.78048780487805,0.13414634146341464,0.8292682926829268,5.170731707317073
19811,242.0,75.0,SF-SG,66.0,Thabo Sefolosha,2009.0,389.0,45.0,TOT,111.0,152.0,4.6924242424242415,2.012121212121212,6.704545454545453,5.893939393939394,1.6818181818181819,3.6666666666666665,0.6818181818181818,1.1363636363636365,2.303030303030303
19812,123.0,35.0,SF,43.0,Thabo Sefolosha,2009.0,194.0,19.0,CHI,65.0,79.0,3.644186046511628,1.5209302325581397,5.165116279069768,4.511627906976744,1.5116279069767442,2.86046511627907,0.4418604651162791,0.813953488372093,1.8372093023255813
19813,119.0,40.0,SG,23.0,Thabo Sefolosha,2009.0,195.0,26.0,OKC,46.0,73.0,6.6521739130434785,2.930434782608696,9.582608695652175,8.478260869565217,2.0,5.173913043478261,1.1304347826086956,1.7391304347826086,3.1739130434782608
19814,14.0,1.0,C,6.0,Mouhamed Sene,2009.0,20.0,3.0,TOT,0.0,6.0,2.433333333333333,1.1333333333333333,3.5666666666666664,3.3333333333333335,0.0,2.3333333333333335,0.5,0.16666666666666666,1.0
19815,9.0,1.0,C,5.0,Mouhamed Sene,2009.0,17.0,2.0,OKC,0.0,5.0,2.4799999999999995,0.9,3.3799999999999994,3.4,0.0,1.8,0.4,0.2,1.0
19816,5.0,0.0,C,1.0,Mouhamed Sene,2009.0,3.0,1.0,NYK,0.0,1.0,2.1999999999999997,2.3,4.5,3.0,0.0,5.0,1.0,0.0,1.0
19817,269.0,83.0,PG,79.0,Ramon Sessions,2009.0,977.0,7.0,MIL,452.0,345.0,10.237974683544303,1.7037974683544304,11.941772151898734,12.367088607594937,5.7215189873417724,3.4050632911392404,0.08860759493670886,1.0506329113924051,4.367088607594937
19818,3.0,0.0,PF,8.0,Walter Sharpe,2009.0,8.0,2.0,DET,0.0,4.0,0.75,0.22500000000000003,0.9750000000000001,1.0,0.0,0.375,0.25,0.0,0.5
19819,277.0,50.0,SF,71.0,Bobby Simmons,2009.0,556.0,10.0,NJN,92.0,198.0,6.0197183098591545,1.8140845070422538,7.833802816901408,7.830985915492958,1.295774647887324,3.9014084507042255,0.14084507042253522,0.704225352112676,2.788732394366197
19820,16.0,1.0,PF,18.0,Cedric Simmons,2009.0,29.0,4.0,TOT,2.0,11.0,1.211111111111111,0.4388888888888889,1.65,1.6111111111111112,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.05555555555555555,0.6111111111111112
19821,12.0,1.0,PF,11.0,Cedric Simmons,2009.0,28.0,4.0,CHI,2.0,11.0,1.918181818181818,0.5727272727272728,2.4909090909090907,2.5454545454545454,0.18181818181818182,1.0909090909090908,0.36363636363636365,0.09090909090909091,1.0
19822,4.0,0.0,PF,7.0,Cedric Simmons,2009.0,1.0,0.0,SAC,0.0,0.0,0.09999999999999999,0.2285714285714286,0.32857142857142857,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0
19823,4.0,0.0,C,2.0,Courtney Sims,2009.0,6.0,0.0,TOT,0.0,3.0,2.2499999999999996,0.8,3.05,3.0,0.0,2.0,0.0,0.0,1.5
19824,0.0,0.0,C,1.0,Courtney Sims,2009.0,0.0,0.0,PHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19825,4.0,0.0,C,1.0,Courtney Sims,2009.0,6.0,0.0,NYK,0.0,3.0,4.499999999999999,1.6,6.1,6.0,0.0,4.0,0.0,0.0,3.0
19826,35.0,11.0,PG,37.0,Sean Singletary,2009.0,90.0,0.0,TOT,29.0,31.0,1.943243243243243,0.46756756756756757,2.4108108108108106,2.4324324324324325,0.7837837837837838,0.9459459459459459,0.0,0.2972972972972973,0.8378378378378378
19827,16.0,6.0,PG,13.0,Sean Singletary,2009.0,34.0,0.0,PHO,12.0,12.0,2.1076923076923078,0.6307692307692307,2.7384615384615385,2.6153846153846154,0.9230769230769231,1.2307692307692308,0.0,0.46153846153846156,0.9230769230769231
19828,19.0,5.0,PG,24.0,Sean Singletary,2009.0,56.0,0.0,CHA,17.0,19.0,1.8541666666666667,0.3791666666666667,2.2333333333333334,2.3333333333333335,0.7083333333333334,0.7916666666666666,0.0,0.20833333333333334,0.7916666666666666
19829,250.0,26.0,PF,62.0,James Singleton,2009.0,314.0,28.0,DAL,17.0,117.0,3.7887096774193543,1.8741935483870968,5.662903225806451,5.064516129032258,0.27419354838709675,4.032258064516129,0.45161290322580644,0.41935483870967744,1.8870967741935485
19830,203.0,17.0,PF,51.0,Brian Skinner,2009.0,214.0,52.0,LAC,27.0,92.0,3.2235294117647055,1.9980392156862743,5.22156862745098,4.196078431372549,0.5294117647058824,3.980392156862745,1.0196078431372548,0.3333333333333333,1.803921568627451
19831,284.0,31.0,PF,74.0,Craig Smith,2009.0,746.0,19.0,MIN,79.0,289.0,7.66081081081081,1.737837837837838,9.39864864864865,10.08108108108108,1.0675675675675675,3.8378378378378377,0.25675675675675674,0.4189189189189189,3.9054054054054053
19832,297.0,78.0,SG,81.0,J.R. Smith,2009.0,1233.0,14.0,DEN,227.0,424.0,11.739506172839505,1.8074074074074076,13.546913580246912,15.222222222222221,2.802469135802469,3.6666666666666665,0.1728395061728395,0.9629629629629629,5.234567901234568
19833,263.0,17.0,C,57.0,Joe Smith,2009.0,374.0,40.0,TOT,41.0,156.0,5.010526315789474,2.145614035087719,7.156140350877193,6.56140350877193,0.7192982456140351,4.614035087719298,0.7017543859649122,0.2982456140350877,2.736842105263158
19834,163.0,10.0,C,36.0,Joe Smith,2009.0,238.0,26.0,OKC,25.0,99.0,5.041666666666667,2.111111111111111,7.152777777777779,6.611111111111111,0.6944444444444444,4.527777777777778,0.7222222222222222,0.2777777777777778,2.75
19835,100.0,7.0,C,21.0,Joe Smith,2009.0,136.0,14.0,CLE,16.0,57.0,4.957142857142857,2.204761904761905,7.161904761904762,6.476190476190476,0.7619047619047619,4.761904761904762,0.6666666666666666,0.3333333333333333,2.7142857142857144
19836,498.0,94.0,PF,69.0,Josh Smith,2009.0,1073.0,111.0,ATL,169.0,418.0,11.981159420289854,3.778260869565217,15.759420289855072,15.55072463768116,2.449275362318841,7.217391304347826,1.608695652173913,1.3623188405797102,6.057971014492754
19837,64.0,27.0,PG,53.0,Will Solomon,2009.0,263.0,4.0,TOT,133.0,105.0,4.173584905660377,0.6584905660377358,4.832075471698113,4.962264150943396,2.509433962264151,1.2075471698113207,0.07547169811320754,0.5094339622641509,1.9811320754716981
19838,43.0,20.0,PG,39.0,Will Solomon,2009.0,193.0,4.0,TOR,123.0,79.0,4.297435897435897,0.6256410256410256,4.923076923076923,4.948717948717949,3.1538461538461537,1.1025641025641026,0.10256410256410256,0.5128205128205128,2.0256410256410255
19839,21.0,7.0,PG,14.0,Will Solomon,2009.0,70.0,0.0,SAC,10.0,26.0,3.8285714285714287,0.75,4.578571428571429,5.0,0.7142857142857143,1.5,0.0,0.5,1.8571428571428572
19840,227.0,64.0,C,77.0,Darius Songaila,2009.0,566.0,20.0,WAS,94.0,243.0,5.705194805194806,1.5064935064935068,7.211688311688312,7.35064935064935,1.2207792207792207,2.948051948051948,0.2597402597402597,0.8311688311688312,3.155844155844156
19841,293.0,27.0,C,79.0,Marreese Speights,2009.0,608.0,56.0,PHI,30.0,252.0,5.782278481012658,1.79873417721519,7.581012658227848,7.69620253164557,0.379746835443038,3.7088607594936707,0.7088607594936709,0.34177215189873417,3.189873417721519
19842,17.0,4.0,SG,10.0,Jerry Stackhouse,2009.0,42.0,1.0,DAL,12.0,16.0,3.34,0.8300000000000001,4.17,4.2,1.2,1.7,0.1,0.4,1.6
